MITSUBISHI;AUTOMOVIL;LANCER [7] GL AT 1300CC;Particular;32600000;true;1300;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [6] GLX MT 1300CC;Particular;27600000;true;1300;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [6] GLX MT 1500CC;Particular;29000000;true;1500;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX AT 1600CC;Particular;32800000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX MT 1600CC;Particular;30700000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;GALANT [8] VR TP 2500CC;Particular;63300000;true;2498;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX MT 1600CC VEN;Particular;31400000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;GALANT [6] MX MT 2000CC;Particular;47600000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;SIGNO GLI MT 1300CC;Particular;32500000;true;1298;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX AT 1600CC VEN;Particular;32900000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GL [FL] MT 1300CC;Particular;27600000;true;1300;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] RALLIART TP 2000CC;Particular;39900000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER EVOLUTION IX STANDARD MT 2000CC T;Particular;144700000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [9] AVANZADO MT 2000CC;Particular;64400000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [9] AVANZADO AT 2000CC;Particular;68400000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX MT 1500CC;Particular;30600000;true;1468;5;GSL
MITSUBISHI;AUTOMOVIL;GALANT [6] MF AT 2000CC;Particular;52900000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX AT 1500CC;Particular;33100000;true;1468;5;GSL
MITSUBISHI;AUTOMOVIL;SAPPORO GSR AT 2000CC;Particular;29100000;true;1997;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [2] 1.6L MT 1600CC;Particular;26200000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;GALANT [9] ES TP 2400CC;Particular;59900000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX [FL] MT 1600CC;Particular;31000000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX [FL] AT 1600CC;Particular;33000000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX AT 1600CC VEN;Particular;29500000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [8] GLX MT 1600CC VEN;Particular;27600000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [9] EX TP 2000CC 7AB CT TC;Particular;63200000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [6] GL MT 1300CC;Particular;30800000;true;1300;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [6] GLX MT 1500CC;Particular;31000000;true;1500;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [6] GLX AT 1500CC;Particular;33400000;true;1500;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX MT 1600CC;Particular;35800000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;LANCER [7] GLX AT 1600CC;Particular;38000000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;ASX GLX MT 2000CC;Particular;80000000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX GLX TP 2000CC;Particular;83400000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] [FL] 2.4L MT 2400CC 5PSJ;Particular;73500000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.0L SPORT [FL] TP 3000CC 4X2;Particular;114300000;true;2988;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] 2.0L TP 2000CC 4X2 2AB ABS;Particular;75500000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI TP 2000CC 4X2 5PSJ 2AB;Particular;101900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] 2.5 TP 2500CC 4X2 2AB TC R16;Particular;122900000;true;2477;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] 3.0 TP 3000CC 4X2 2AB R18;Particular;203900000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] 2.0L MT 2000CC 4X2 2AB;Particular;87900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] 2.0L TP 2000CC 4X2 2AB CT;Particular;93900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ECLIPSE CROSS 2.0L TP 2000CC 4X2 CT TC;Particular;124900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] [2] 2.0L TP 2000CC 4X2 2AB CT;Particular;112500000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] [2] 2.0L TP 2000CC 4X2 7AB CT;Particular;142900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V45 WAGON MT 3500CC 5P AA CT;Particular;90100000;true;3500;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V32 WAGON MT 2600CC 5P JAP;Particular;53700000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON STATUS MT 3000CC 5P AA VEN;Particular;57700000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON STATUS AT 3000CC 5P AA VEN;Particular;59500000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V65 AT 3500CC 3P;Particular;104800000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] PHEV HYBRID TP 2000CC 4X4;Particular;200000000;true;1998;5;HBD
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI TP 2400CC 4X4 7PSJ 2AB CT;Particular;127900000;true;2360;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI TP 3000CC 4X4 7PSJ 7AB CT TC;Particular;155900000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;ASX SKYROOF TP 2000CC 4X4 CT;Particular;90700000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] 2.0L TP 2000CC 4X4 7AB CT TC;Particular;115900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 LONA MT 2600CC 3P IMP;Particular;43300000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P IMP;Particular;44600000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P IMP DH AA;Particular;47100000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 LONA MT 2600CC 3P IMP DH AA;Particular;45400000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 LONA MT 2600CC 3P NAL PC;Particular;44200000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P NAL PC;Particular;45400000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 LONA MT 2600CC 3P NAL PM;Particular;44700000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P NAL PM;Particular;45900000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P NAL PC DH;Particular;47800000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L042 CABINADO MT 2600CC 3P NAL PM DH;Particular;48300000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V23 MT 3000CC 3P JAP;Particular;62400000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L047 WAGON MT 2600CC 5P;Particular;47600000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON MT 3000CC 5P AA ECU;Particular;58900000;true;3000;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON MT 3000CC 5P AA CT JAP;Particular;61700000;true;3000;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V12 MT 2600CC 3P NAL;Particular;48800000;false;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V23 AT 3000CC 3P VEN;Particular;63000000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON AT 3000CC 5P AA CT JAP;Particular;63900000;true;3000;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V23 AT 3000CC 3P JAP;Particular;64300000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V11 MT 2400CC 3P;Particular;55500000;false;2400;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V13 MT 3000CC 3P;Particular;61200000;false;2972;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT NATIVA AT 3000CC;Particular;76200000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS AT 3000CC ABS;Particular;72000000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS MT 3000CC ABS;Particular;69900000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V25 [FL] MT 3500CC 3P;Particular;84300000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V45 WAGON [FL] MT 3500CC 5P;Particular;91000000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V45 WAGON [FL] AT 3500CC 5P;Particular;92800000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V45 WAGON AT 3500CC 5P AA CT;Particular;94100000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO IO MT 1800CC 5P JAP;Particular;60400000;true;1800;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO IO MT 1600CC 3P JAP;Particular;59100000;true;1600;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON MT 3000CC 5P AA;Particular;61700000;false;3000;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT NATIVA MT 3000CC;Particular;74000000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS [FL] AT 3000CC ABS;Particular;86500000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V32 WAGON MT 2600CC 5P ECU;Particular;53100000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V13 DAKAR MT 3000CC 3P VEN;Particular;64500000;true;2972;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS [FL] MT 3000CC ABS;Particular;84000000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V75 WAGON MT 3500CC 5P;Particular;117900000;true;3500;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V75 WAGON AT 3500CC 5P;Particular;123200000;true;3500;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON MT 3000CC 5P AA VEN;Particular;58900000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO L146 WAGON MT 3000CC 5P AA;Particular;58100000;false;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V43 WAGON MT 3000CC 5P AA ABS;Particular;63800000;false;3000;7;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] 2.5L MT 2500CC TD;Particular;62200000;true;2476;5;DSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [1] 2.4 AT 2400CC;Particular;76600000;true;2378;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [1] 2.4 MT 2400CC;Particular;73500000;true;2378;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V65 MT 3500CC 3P;Particular;101700000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V67 AT 3800CC 3P;Particular;121800000;true;3828;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V77 WAGON AT 3800CC 5P;Particular;126400000;true;3828;7;GSL
MITSUBISHI;AUTOMOVIL;ENDEAVOR SE SPECIAL EDITION TP 3800CC 4X4;Particular;95000000;true;3828;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V11 MT 2400CC 3P AA;Particular;56500000;false;2400;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V78 WAGON AT 3200CC TD 5P;Particular;110000000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V23 MT 3000CC 3P VEN;Particular;61200000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V25 [FL] AT 3500CC 3P;Particular;87800000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V77 WAGON MT 3800CC 5P;Particular;120800000;true;3828;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V12 MT 2600CC 3P ECU;Particular;48800000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] LS AT 3000CC;Particular;68400000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] LS MT 3000CC;Particular;66400000;true;3000;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V76 WAGON AT 2800CC TD 5P;Particular;90000000;true;2835;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V68 MT 3200CC TD 3P;Particular;103800000;true;3200;5;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V98 WAGON AT 3200CC TD 5P;Particular;123800000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V98 WAGON MT 3200CC TD 5P;Particular;110700000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V98 WAGON AT 3200CC TD 5P TC CT;Particular;130000000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V98 WAGON MT 3200CC TD 5P TC CT;Particular;116200000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V87 AT 3800CC 3P;Particular;118000000;true;3828;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V97 WAGON AT 3800CC 5P TC;Particular;122300000;true;3828;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V97 WAGON MT 3800CC 5P TC;Particular;117900000;true;3828;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V97 WAGON AT 3800CC 5P TC CT;Particular;192900000;true;3828;7;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS [FL] MT 2800CC TD;Particular;92200000;true;2835;5;DSL
MITSUBISHI;AUTOMOVIL;NATIVA [1] GLS [FL] AT 2800CC TD;Particular;94200000;true;2835;5;DSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] 3.0 AT 3000CC 5PSJ;Particular;103800000;true;2998;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V32 WAGON MT 2500CC TD 5P;Particular;56500000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] 3.0 AT 3000CC 7PSJ;Particular;104800000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] 2.4 AT 2400CC;Particular;94000000;true;2360;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V12 MT 2600CC 3P JAP;Particular;53300000;true;2555;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO V25 MT 3500CC 3P JAP;Particular;73700000;true;3500;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.2L MT 3200CC TD 4X4;Particular;108900000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.2L AT 3200CC TD 4X4;Particular;108000000;true;3200;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO V46 WAGON MT 2800CC 5P TD;Particular;83700000;true;2835;7;DSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.5L MT 3500CC 4X4;Particular;91600000;true;3497;7;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.5L AT 3500CC 4X4;Particular;94600000;true;3497;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] [FL] 2.4L AT 2400CC 5PSJ;Particular;85900000;true;2360;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [2] [FL] 3.0L AT 3000CC 7PSJ;Particular;104000000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;ASX GLS MT 2000CC;Particular;81500000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ASX GLS TP 2000CC;Particular;97900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] 3.0L TP 3000CC 7AB CT TC;Particular;100000000;true;3000;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] 2.4L TP 2400CC 2AB CT;Particular;117200000;true;2400;7;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.5L [FL] TP 3500CC 4X4;Particular;131900000;true;3497;7;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 2.5L [FL] TP 2500CC TD 4X4;Particular;136500000;true;2477;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO HARD TOP TP 3500CC 2AB;Particular;138900000;true;3497;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO HARD TOP VULCANO TP 3500CC 2AB;Particular;125000000;true;3497;5;GSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 2.5L [FL] VULCANO TP 2500CC TD 4X4;Particular;152100000;true;2477;7;DSL
MITSUBISHI;AUTOMOVIL;NATIVA [2] 3.5L [FL] VULCANO TP 3500CC 4X4;Particular;146700000;true;3497;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] 2.5 TP 2500CC 4X4 8AB TD TC;Particular;176900000;true;2442;7;DSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] 3.0 TP 3000CC 4X4 8AB TC;Particular;166900000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] PHEV HYBRID TP 2000CC 4X4;Particular;239900000;true;1998;5;HBD
MITSUBISHI;AUTOMOVIL;ECLIPSE CROSS FULL TP 2000CC 4X4 CT TC;Particular;129900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;ECLIPSE CROSS 2.0L TP 2000CC 4X4;Particular;110900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI FULL TP 2400CC 4X4 7PSJ 7AB CT TC;Particular;155900000;true;2360;7;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] [2] 2.0L TP 2000CC 4X4 7AB CT TC;Particular;122900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] [FL] TAKAI TP 3000CC 4X4 7AB CT TC;Particular;237900000;true;2998;7;GSL
MITSUBISHI;AUTOMOVIL;MONTERO SPORT [5] [FL] TAKAI TP 2500CC TD 4X4 7AB CT TC;Particular;237900000;true;2442;7;DSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI LX TP 2400CC 4X4 7PSJ 2AB;Particular;121500000;true;2360;7;GSL
MITSUBISHI;AUTOMOVIL;OUTLANDER [3] [FL] KAITEKI LS TP 2400CC 4X4 7PSJ 2AB;Particular;140900000;true;2360;7;GSL
MITSUBISHI;AUTOMOVIL;ASX [FL] 2.0L TP 2000CC 4X4 2AB CT;Particular;110900000;true;1998;5;GSL
MITSUBISHI;AUTOMOVIL;EXPO 2.4L MT 2400CC 4X4;Particular;62400000;true;2350;5;GSL
MITSUBISHI;AUTOMOVIL;SPACE WAGON 1.8L MT 1800CC;Particular;55600000;true;1800;5;GSL
MITSUBISHI;AUTOMOVIL;EXPO 2.0L MT 2000CC 4X2;Particular;57800000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;SPACE WAGON 2.0L MT 2000CC INY;Particular;57800000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;SPACE WAGON 1.8L AT 1800CC;Particular;58200000;true;1800;5;GSL
MITSUBISHI;AUTOMOVIL;SANTAMO 2.0L AT 2000CC FE;Particular;61000000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;SPACE WAGON 2.0L AT 2000CC INY;Particular;60500000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;EXPO 2.4L AT 2400CC 4X2;Particular;62500000;true;2350;5;GSL
MITSUBISHI;AUTOMOVIL;EXPO 2.4L MT 2400CC 4X2;Particular;59600000;true;2350;5;GSL
MITSUBISHI;AUTOMOVIL;GRANDIS 2.4 AT 2400CC 4X2;Particular;100000000;true;2400;7;GSL
MITSUBISHI;AUTOMOVIL;SANTAMO 2.0L MT 2000CC FE;Particular;58400000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;XPANDER 1.5L AT 1500CC 4X2 2AB ABS;Particular;110000000;true;1499;7;GSL
MITSUBISHI;AUTOMOVIL;XPANDER CROSS AT 1500CC 4X2 2AB ABS TC;Particular;120900000;true;1499;7;GSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2000CC;Particular;55000000;true;1997;2;GSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2500CC DSL;Particular;56300000;true;2477;2;DSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2500CC TD;Particular;65300000;true;2477;2;DSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2000CC AA;Particular;55200000;true;1997;2;GSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2500CC DSL AA;Particular;59800000;true;2477;2;DSL
MITSUBISHI;AUTOMOVIL;L300 PANEL MT 2500CC TD AA;Particular;68800000;true;2477;2;DSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X2;Particular;49900000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X4;Particular;55100000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [1] MT 2400CC 4X4 STD;Particular;56000000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X2;Particular;45600000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X4;Particular;50600000;true;2000;5;GSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [2] MT 2500CC 4X4 TD FE;Particular;77200000;true;2500;5;DSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [1] MT 2400CC 4X4 FE;Particular;58800000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [2] AT 2500CC 4X4 TD FE;Particular;81100000;true;2500;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO LUJO MT 2500CC ABS AB;Particular;91700000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO SUPERLUJO MT 2500CC ABS AB CT TC;Particular;97000000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO FULL AT 2500CC;Particular;80000000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO LUJO AT 2500CC ABS AB;Particular;96600000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO SUPERLUJO AT 2500CC ABS AB CT TC;Particular;99000000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO SUPERLUJO MT 3200CC ABS AB CT TC;Particular;103800000;true;3200;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO SUPERLUJO AT 3200CC ABS AB CT TC;Particular;108200000;true;3200;5;DSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [2] MT 2400CC 4X4 STD;Particular;66400000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [2] MT 2400CC 4X4 FE;Particular;69300000;true;2400;5;GSL
MITSUBISHI;AUTOMOVIL;L200 ADVANCER [1] AT 2500CC 4X4 TD FE;Particular;65200000;true;2500;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO BASICA MT 2500CC TD 4X4;Particular;72900000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO BASICA MT 2500CC TD 4X4 AB ABS;Particular;78000000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO HIGH POWER MT 2500CC TD 4X4 2AB ABS;Particular;114800000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO HIGH POWER AT 2500CC TD 4X4 2AB ABS;Particular;118100000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [4] [FL] 2.5L MT 2500CC TD 4X4 2AB ABS;Particular;98100000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] 2.5L MT 2500CC TD 4X4 2AB ABS;Particular;107400000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO [5] HIGH POWER MT 2500CC TD 4X4 2AB ABS;Particular;132400000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 SPORTERO [5] HIGH POWER AT 2500CC TD 4X4 2AB ABS;Particular;132400000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] 2.5L VULCANO MT 2500CC TD 4X4 2AB ABS;Particular;127900000;true;2477;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [4] [FL] GL MT 3200CC TD 4X4 2AB ABS;Particular;142900000;true;3200;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [4] [FL] GL FULL MT 3200CC TD 4X4 VE 2AB ABS;Particular;148400000;true;3200;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] [FL] GLX MT 2500CC TD 4X4 2AB ABS;Particular;156900000;true;2442;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] [FL] GLS MT 2500CC TD 4X4 2AB ABS;Particular;154900000;true;2442;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] [FL] GLS TP 2500CC TD 4X4 2AB ABS;Particular;188900000;true;2442;5;DSL
MITSUBISHI;AUTOMOVIL;L200 [5] [FL] GLS SE TP 2500CC TD 4X4 7AB ABS TC;Particular;195900000;true;2442;5;DSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X2;Particular;43300000;true;2400;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X4;Particular;44100000;true;2000;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X4;Particular;48000000;true;2400;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X2;Particular;39700000;true;2000;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X2 EST;Particular;38200000;true;2000;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.0L MT 2000CC 4X4 EST;Particular;42500000;true;2000;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X2 EST;Particular;41700000;true;2400;3;GSL
MITSUBISHI;AUTOMOVIL;L200 2.4L MT 2400CC 4X4 EST;Particular;46200000;true;2400;3;GSL
MITSUBISHI;CAMION;L200 2.0L MT 2000CC 4X2;Publico;23600000;true;2000;2;GSL
MITSUBISHI;CAMION;L200 2.4L MT 2400CC 4X2;Publico;26400000;true;2400;2;GSL
MITSUBISHI;CAMION;CANTER 659 MT 3900CC TD 4X2;Publico;78000000;true;3900;2;DSL
